transaction_id,date,store_id,product_id,quantity,unit_price,discount_pct,sales_value
12276,2023-11-08,5,22,2.0,79.06,0.0,158.12
12277,2023-11-08,4,17,5.0,241.5,0.2418370673627358,915.48
12278,2023-11-08,8,27,4.0,125.49,0.0,501.96
12279,2023-11-08,6,3,5.0,140.11,0.0,700.55
12280,2023-11-08,6,26,4.0,92.25,0.27437750585272935,267.75
12281,2023-11-08,7,35,3.0,248.73,0.0,746.19
12282,2023-11-08,5,13,2.0,226.66,0.0,453.32
12283,2023-11-08,1,17,2.0,241.5,0.0,483.0
12284,2023-11-08,5,30,5.0,19.62,0.05178967089883564,93.02
12285,2023-11-08,1,29,1.0,239.04,0.07695821224835385,220.64
12286,2023-11-08,4,14,3.0,279.94,0.0,839.82
12287,2023-11-08,3,30,4.0,19.62,0.0,78.48
12288,2023-11-08,4,37,3.0,229.05,0.0,687.15
12289,2023-11-08,3,38,5.0,235.01,0.0,1175.05
12290,2023-11-08,6,9,2.0,147.97,0.0,295.94
12291,2023-11-08,1,32,4.0,181.5,0.0,726.0
12292,2023-11-08,3,4,4.0,11.33,0.0,45.32
12293,2023-11-08,8,6,4.0,63.67,0.0,254.68
12294,2023-11-08,4,1,4.0,94.28,0.0,377.12
12295,2023-11-08,4,25,3.0,96.32,0.0,288.96
12296,2023-11-08,4,40,3.0,115.79,0.2595066046541335,257.23
12297,2023-11-08,7,38,5.0,235.01,0.0,1175.05
12298,2023-11-08,5,3,2.0,140.11,0.0,280.22
12299,2023-11-08,4,21,2.0,70.06,0.0,140.12
12300,2023-11-08,5,14,3.0,279.94,0.0,839.82
12301,2023-11-08,2,30,5.0,19.62,0.0,98.1
12302,2023-11-08,1,2,1.0,41.66,0.0,41.66
12303,2023-11-08,2,22,4.0,79.06,0.0,316.24
12304,2023-11-08,2,13,2.0,226.66,0.0,453.32
12305,2023-11-08,5,25,4.0,96.32,0.0,385.28
12306,2023-11-08,5,11,2.0,50.65,0.0,101.3
12307,2023-11-08,7,10,1.0,173.99,0.0,173.99
12308,2023-11-08,8,37,2.0,229.05,0.0,458.1
12309,2023-11-08,1,25,1.0,96.32,0.0,96.32
12310,2023-11-08,1,35,2.0,248.73,0.1486108055888467,423.53
12311,2023-11-08,6,19,3.0,52.25,0.0,156.75
12312,2023-11-08,1,28,4.0,38.16,0.0,152.64
12313,2023-11-08,8,10,5.0,173.99,0.0,869.95
12314,2023-11-08,7,15,5.0,242.67,0.0,1213.35
12315,2023-11-08,4,32,2.0,181.5,0.0,363.0
12316,2023-11-08,4,3,5.0,140.11,0.0,700.55
12317,2023-11-08,7,24,4.0,197.31,0.0,789.24
12318,2023-11-09,4,26,2.0,92.25,0.2632429201451019,135.93
12319,2023-11-09,2,38,4.0,235.01,0.0,940.04
12320,2023-11-09,5,2,3.0,41.66,0.0,124.98
12321,2023-11-09,7,2,5.0,41.66,0.0,208.3
12322,2023-11-09,2,22,4.0,79.06,0.0,316.24
12323,2023-11-09,5,38,2.0,235.01,0.0,470.02
12324,2023-11-09,7,28,4.0,38.16,0.0,152.64
12325,2023-11-09,1,17,3.0,241.5,0.0,724.5
12326,2023-11-09,8,18,4.0,26.73,0.2645893200275521,78.63
12327,2023-11-09,6,2,1.0,41.66,0.0,41.66
12328,2023-11-09,2,35,5.0,248.73,0.0,1243.65
12329,2023-11-09,3,15,2.0,242.67,0.0,485.34
12330,2023-11-09,6,15,2.0,242.67,0.2353194941662451,371.13
12331,2023-11-09,5,34,5.0,6.03,0.0,30.15
12332,2023-11-09,1,15,5.0,242.67,0.0,1213.35
12333,2023-11-09,7,18,1.0,26.73,0.0,26.73
12334,2023-11-09,3,13,1.0,226.66,0.0,226.66
12335,2023-11-09,3,38,2.0,235.01,0.0,470.02
12336,2023-11-09,7,8,4.0,94.17,0.0,376.68
12337,2023-11-09,4,16,5.0,180.43,0.0,902.15
12338,2023-11-09,5,20,1.0,11.5,0.0,11.5
12339,2023-11-09,1,26,1.0,92.25,0.0,92.25
12340,2023-11-09,5,35,1.0,248.73,0.0,248.73
12341,2023-11-09,1,17,4.0,241.5,0.0,966.0
12342,2023-11-09,8,26,2.0,92.25,0.0,184.5
12343,2023-11-09,7,18,2.0,26.73,0.0,53.46
12344,2023-11-09,6,7,1.0,159.35,0.0,159.35
12345,2023-11-09,5,35,4.0,248.73,0.0,994.92
12346,2023-11-09,6,12,4.0,204.81,0.0,819.24
12347,2023-11-09,8,1,2.0,94.28,0.0,188.56
12348,2023-11-09,8,25,5.0,96.32,0.0,481.6
12349,2023-11-09,3,16,1.0,180.43,0.05307169098959556,170.85
12350,2023-11-09,4,15,4.0,242.67,0.286487840708428,692.59
12351,2023-11-09,7,11,5.0,50.65,0.0,253.25
12352,2023-11-09,6,37,3.0,229.05,0.0,687.15
12353,2023-11-09,8,39,1.0,19.02,0.0,19.02
12354,2023-11-09,7,3,3.0,140.11,0.0,420.33
12355,2023-11-09,2,39,2.0,19.02,0.0,38.04
12356,2023-11-09,5,20,2.0,11.5,0.0,23.0
12357,2023-11-09,3,23,2.0,78.96,0.0,157.92
12358,2023-11-09,7,15,4.0,242.67,0.0,970.68
12359,2023-11-10,6,15,1.0,242.67,0.0,242.67
12360,2023-11-10,7,39,5.0,19.02,0.0894696303780118,86.59
12361,2023-11-10,5,22,5.0,79.06,0.0,395.3
12362,2023-11-10,8,20,2.0,11.5,0.0,23.0
12363,2023-11-10,6,27,3.0,125.49,0.0,376.47
12364,2023-11-10,8,35,5.0,248.73,0.0,1243.65
12365,2023-11-10,7,5,4.0,185.37,0.0,741.48
12366,2023-11-10,3,2,2.0,41.66,0.0,83.32
12367,2023-11-10,6,20,5.0,11.5,0.0,57.5
12368,2023-11-10,6,7,4.0,159.35,0.0,637.4
12369,2023-11-10,1,36,1.0,199.37,0.0,199.37
12370,2023-11-10,6,8,4.0,94.17,0.06428068309386144,352.47
12371,2023-11-10,4,27,2.0,125.49,0.2999386151085827,175.7
12372,2023-11-10,2,6,5.0,63.67,0.0,318.35
12373,2023-11-10,1,24,3.0,197.31,0.0,591.93
12374,2023-11-10,4,36,3.0,199.37,0.0,598.11
12375,2023-11-10,7,5,4.0,185.37,0.0,741.48
12376,2023-11-10,6,20,4.0,11.5,0.0,46.0
12377,2023-11-10,7,20,4.0,11.5,0.28949396990963927,32.68
12378,2023-11-10,1,40,5.0,115.79,0.0,578.95
12379,2023-11-10,2,34,3.0,6.03,0.0,18.09
12380,2023-11-10,5,39,3.0,19.02,0.0,57.06
12381,2023-11-10,3,10,2.0,173.99,0.0,347.98
12382,2023-11-10,8,3,2.0,140.11,0.0,280.22
12383,2023-11-10,5,34,1.0,6.03,0.0,6.03
12384,2023-11-10,6,35,5.0,248.73,0.0,1243.65
12385,2023-11-10,6,37,4.0,229.05,0.0,916.2
12386,2023-11-10,7,38,2.0,235.01,0.0,470.02
12387,2023-11-10,3,23,1.0,78.96,0.0,78.96
12388,2023-11-10,3,37,1.0,229.05,0.0,229.05
12389,2023-11-10,7,21,3.0,70.06,0.0,210.18
12390,2023-11-10,6,27,5.0,125.49,0.290031312276838,445.47
12391,2023-11-10,2,1,5.0,94.28,0.0,471.4
12392,2023-11-10,2,9,4.0,147.97,0.0,591.88
12393,2023-11-10,5,3,5.0,140.11,0.12599583717674906,612.28
12394,2023-11-10,4,38,4.0,235.01,0.0,940.04
12395,2023-11-10,8,36,5.0,199.37,0.0,996.85
12396,2023-11-10,4,34,3.0,6.03,0.0,18.09
12397,2023-11-10,5,30,1.0,19.62,0.0,19.62
12398,2023-11-10,7,31,5.0,202.74,0.0,1013.7
12399,2023-11-10,3,30,5.0,19.62,0.0,98.1
12400,2023-11-10,7,16,3.0,180.43,0.0,541.29
12401,2023-11-10,2,29,2.0,239.04,0.0,478.08
12402,2023-11-10,5,6,4.0,63.67,0.22358702124636481,197.74
12403,2023-11-10,4,14,2.0,279.94,0.0,559.88
12404,2023-11-10,3,10,1.0,173.99,0.0,173.99
12405,2023-11-10,4,24,2.0,197.31,0.12835003338321493,343.97
12406,2023-11-10,3,36,1.0,199.37,0.0,199.37
12407,2023-11-10,4,24,4.0,197.31,0.06164214270174513,740.59
12408,2023-11-10,6,7,3.0,159.35,0.0,478.05
12409,2023-11-10,1,37,1.0,229.05,0.0,229.05
12410,2023-11-10,3,40,4.0,115.79,0.2727678699141689,336.82
12411,2023-11-10,3,38,3.0,235.01,0.06855604174824408,656.7
12412,2023-11-10,7,25,2.0,96.32,0.0,192.64
12413,2023-11-10,3,34,2.0,6.03,0.0,12.06
12414,2023-11-10,1,1,1.0,94.28,0.0,94.28
12415,2023-11-10,1,28,5.0,38.16,0.0,190.8
12416,2023-11-11,4,6,3.0,63.67,0.0,191.01
12417,2023-11-11,4,25,3.0,96.32,0.17449392177191497,238.54
12418,2023-11-11,5,33,2.0,45.39,0.0,90.78
12419,2023-11-11,5,19,4.0,52.25,0.22345056795058144,162.3
12420,2023-11-11,2,15,2.0,242.67,0.0,485.34
12421,2023-11-11,5,35,1.0,248.73,0.1109676069458539,221.13
12422,2023-11-11,5,32,1.0,181.5,0.0,181.5
12423,2023-11-11,6,38,3.0,235.01,0.16367889063762986,589.63
12424,2023-11-11,4,36,3.0,199.37,0.0,598.11
12425,2023-11-11,3,32,4.0,181.5,0.0,726.0
12426,2023-11-11,1,32,3.0,181.5,0.0,544.5
12427,2023-11-11,8,40,1.0,115.79,0.0,115.79
12428,2023-11-11,8,36,3.0,199.37,0.0,598.11
12429,2023-11-11,3,34,4.0,6.03,0.0,24.12
12430,2023-11-11,5,10,1.0,173.99,0.18880755896223117,141.14
12431,2023-11-11,8,33,3.0,45.39,0.0,136.17
12432,2023-11-11,8,10,4.0,173.99,0.0,695.96
12433,2023-11-11,1,35,4.0,248.73,0.08371031329837454,911.63
12434,2023-11-11,5,22,1.0,79.06,0.23534605628836563,60.45
12435,2023-11-11,8,23,1.0,78.96,0.0,78.96
12436,2023-11-11,6,7,1.0,159.35,0.0,159.35
12437,2023-11-11,2,21,4.0,70.06,0.0,280.24
12438,2023-11-11,8,1,1.0,94.28,0.05476559363423027,89.12
12439,2023-11-11,5,13,1.0,226.66,0.0,226.66
12440,2023-11-11,1,9,4.0,147.97,0.0,591.88
12441,2023-11-11,6,20,4.0,11.5,0.0,46.0
12442,2023-11-11,2,10,1.0,173.99,0.0,173.99
12443,2023-11-11,7,26,1.0,92.25,0.0,92.25
12444,2023-11-11,6,1,1.0,94.28,0.0,94.28
12445,2023-11-11,1,17,4.0,241.5,0.0,966.0
12446,2023-11-11,2,17,5.0,241.5,0.060405777787800416,1134.56
12447,2023-11-11,4,39,2.0,19.02,0.0,38.04
12448,2023-11-11,7,12,3.0,204.81,0.0,614.43
12449,2023-11-11,7,15,2.0,242.67,0.0,485.34
12450,2023-11-11,1,1,4.0,94.28,0.0,377.12
12451,2023-11-11,4,32,5.0,181.5,0.21978643624516597,708.04
12452,2023-11-11,6,11,4.0,50.65,0.0,202.6
12453,2023-11-11,7,5,1.0,185.37,0.0,185.37
12454,2023-11-11,7,18,3.0,26.73,0.0,80.19
12455,2023-11-11,8,18,2.0,26.73,0.0,53.46
12456,2023-11-11,7,23,4.0,78.96,0.14986445119222552,268.51
12457,2023-11-11,4,7,5.0,159.35,0.0,796.75
12458,2023-11-11,5,26,1.0,92.25,0.0,92.25
12459,2023-11-11,3,1,5.0,94.28,0.0,471.4
12460,2023-11-11,2,28,3.0,38.16,0.0,114.48
12461,2023-11-11,8,20,5.0,11.5,0.2637019112920266,42.34
12462,2023-11-11,1,23,5.0,78.96,0.2799457070679224,284.28
12463,2023-11-11,6,32,1.0,181.5,0.0,181.5
12464,2023-11-11,4,38,5.0,235.01,0.0,1175.05
12465,2023-11-11,6,39,1.0,19.02,0.0,19.02
12466,2023-11-11,7,18,3.0,26.73,0.0,80.19
12467,2023-11-11,5,33,4.0,45.39,0.0,181.56
12468,2023-11-11,8,25,1.0,96.32,0.0,96.32
12469,2023-11-11,8,32,4.0,181.5,0.0,726.0
12470,2023-11-11,1,28,2.0,38.16,0.0,76.32
12471,2023-11-11,6,13,5.0,226.66,0.0,1133.3
12472,2023-11-11,5,19,4.0,52.25,0.0,209.0
12473,2023-11-11,1,3,5.0,140.11,0.0,700.55
12474,2023-11-11,5,27,1.0,125.49,0.0,125.49
12475,2023-11-11,5,17,5.0,241.5,0.0,1207.5
12476,2023-11-11,3,29,3.0,239.04,0.0,717.12
12477,2023-11-11,4,33,4.0,45.39,0.0,181.56
12478,2023-11-11,2,28,5.0,38.16,0.27960845574882565,137.45
12479,2023-11-11,2,20,4.0,11.5,0.0,46.0
12480,2023-11-11,1,34,4.0,6.03,0.0,24.12
12481,2023-11-11,1,16,3.0,180.43,0.0,541.29
12482,2023-11-11,6,39,1.0,19.02,0.0,19.02
12483,2023-11-11,6,2,5.0,41.66,0.0,208.3
12484,2023-11-11,3,28,2.0,38.16,0.0,76.32
12485,2023-11-11,1,17,4.0,241.5,0.0,966.0
12486,2023-11-11,2,20,1.0,11.5,0.0,11.5
12487,2023-11-11,4,18,2.0,26.73,0.0,53.46
12488,2023-11-11,3,28,4.0,38.16,0.0,152.64
12489,2023-11-11,7,28,2.0,38.16,0.0,76.32
12490,2023-11-11,1,16,5.0,180.43,0.2947149788303114,636.27
12491,2023-11-11,7,33,5.0,45.39,0.0,226.95
12492,2023-11-11,7,21,4.0,70.06,0.0,280.24
12493,2023-11-11,8,5,4.0,185.37,0.0,741.48
12494,2023-11-11,3,37,5.0,229.05,0.0,1145.25
12495,2023-11-11,8,18,1.0,26.73,0.0,26.73
12496,2023-11-11,3,5,2.0,185.37,0.0,370.74
12497,2023-11-11,3,11,4.0,50.65,0.0,202.6
12498,2023-11-11,1,22,4.0,79.06,0.0,316.24
12499,2023-11-11,5,23,3.0,78.96,0.0,236.88
12500,2023-11-11,1,26,2.0,92.25,0.0,184.5
12501,2023-11-11,1,27,5.0,125.49,0.0,627.45
12502,2023-11-12,3,33,2.0,45.39,0.27387620846553445,65.92
12503,2023-11-12,8,8,4.0,94.17,0.0,376.68
12504,2023-11-12,8,18,5.0,26.73,0.0,133.65
12505,2023-11-12,5,30,4.0,19.62,0.0,78.48
12506,2023-11-12,4,33,5.0,45.39,0.0,226.95
12507,2023-11-12,1,22,1.0,79.06,0.0,79.06
12508,2023-11-12,8,17,4.0,241.5,0.0,966.0
12509,2023-11-12,4,9,5.0,147.97,0.0,739.85
12510,2023-11-12,4,22,2.0,79.06,0.13256388932748253,137.16
12511,2023-11-12,2,10,2.0,173.99,0.0,347.98
12512,2023-11-12,4,33,3.0,45.39,0.25913890643801313,100.88
12513,2023-11-12,3,39,4.0,19.02,0.0,76.08
12514,2023-11-12,2,3,1.0,140.11,0.22631430154675486,108.4
12515,2023-11-12,5,17,3.0,241.5,0.0,724.5
12516,2023-11-12,4,9,4.0,147.97,0.07307760505259976,548.63
12517,2023-11-12,5,40,2.0,115.79,0.0,231.58
12518,2023-11-12,3,36,1.0,199.37,0.0,199.37
12519,2023-11-12,3,19,2.0,52.25,0.20981040741237228,82.57
12520,2023-11-12,3,34,4.0,6.03,0.0,24.12
12521,2023-11-12,7,2,1.0,41.66,0.0,41.66
12522,2023-11-12,8,27,1.0,125.49,0.0,125.49
12523,2023-11-12,5,19,3.0,52.25,0.0,156.75
12524,2023-11-12,5,33,1.0,45.39,0.0,45.39
12525,2023-11-12,1,26,4.0,92.25,0.0,369.0
12526,2023-11-12,2,34,5.0,6.03,0.0,30.15
12527,2023-11-12,6,28,5.0,38.16,0.0,190.8
12528,2023-11-12,4,16,1.0,180.43,0.0,180.43
12529,2023-11-12,2,22,5.0,79.06,0.0,395.3
12530,2023-11-12,3,28,4.0,38.16,0.0,152.64
12531,2023-11-12,8,14,3.0,279.94,0.0,839.82
12532,2023-11-12,8,6,2.0,63.67,0.0,127.34
12533,2023-11-12,4,11,2.0,50.65,0.0,101.3
12534,2023-11-12,1,20,4.0,11.5,0.0,46.0
12535,2023-11-12,2,36,3.0,199.37,0.0,598.11
12536,2023-11-12,3,16,4.0,180.43,0.054945993202747165,682.06
12537,2023-11-12,4,6,1.0,63.67,0.0,63.67
12538,2023-11-12,7,8,3.0,94.17,0.12232359030217325,247.95
12539,2023-11-12,4,36,5.0,199.37,0.0,996.85
12540,2023-11-12,3,4,1.0,11.33,0.23725191919362076,8.64
12541,2023-11-12,5,34,5.0,6.03,0.0,30.15
12542,2023-11-12,7,20,1.0,11.5,0.0,11.5
12543,2023-11-12,2,24,1.0,197.31,0.0,197.31
12544,2023-11-12,7,3,1.0,140.11,0.0,140.11
12545,2023-11-12,8,28,1.0,38.16,0.0,38.16
12546,2023-11-12,4,30,3.0,19.62,0.09009633342632113,53.56
12547,2023-11-12,5,29,3.0,239.04,0.0,717.12
12548,2023-11-12,1,21,1.0,70.06,0.0,70.06
12549,2023-11-12,4,27,4.0,125.49,0.0,501.96
12550,2023-11-12,4,25,1.0,96.32,0.0,96.32
12551,2023-11-12,7,3,1.0,140.11,0.0,140.11
12552,2023-11-12,8,1,4.0,94.28,0.0,377.12
12553,2023-11-12,1,23,4.0,78.96,0.0,315.84
12554,2023-11-12,1,5,1.0,185.37,0.0,185.37
12555,2023-11-12,6,31,2.0,202.74,0.24287145591219234,307.0
12556,2023-11-12,6,25,2.0,96.32,0.0,192.64
12557,2023-11-12,4,35,4.0,248.73,0.0,994.92
12558,2023-11-12,3,1,1.0,94.28,0.0,94.28
12559,2023-11-12,8,15,5.0,242.67,0.20411519313606302,965.69
12560,2023-11-12,1,39,5.0,19.02,0.0,95.1
12561,2023-11-12,5,24,1.0,197.31,0.0,197.31
12562,2023-11-12,1,34,1.0,6.03,0.0,6.03
12563,2023-11-12,4,18,1.0,26.73,0.0,26.73
12564,2023-11-12,4,25,5.0,96.32,0.0,481.6
12565,2023-11-12,2,36,5.0,199.37,0.0,996.85
12566,2023-11-12,5,1,4.0,94.28,0.0,377.12
12567,2023-11-12,2,9,3.0,147.97,0.0,443.91
12568,2023-11-12,1,31,4.0,202.74,0.27702276954733956,586.31
12569,2023-11-12,2,22,4.0,79.06,0.0,316.24
12570,2023-11-12,4,38,2.0,235.01,0.0,470.02
12571,2023-11-12,7,2,4.0,41.66,0.14510864687325026,142.46
12572,2023-11-12,3,20,4.0,11.5,0.0,46.0
12573,2023-11-12,1,23,4.0,78.96,0.0,315.84
12574,2023-11-12,4,12,4.0,204.81,0.0,819.24
12575,2023-11-13,7,2,3.0,41.66,0.0,124.98
12576,2023-11-13,2,13,5.0,226.66,0.12017690108128716,997.1
12577,2023-11-13,6,5,4.0,185.37,0.0,741.48
12578,2023-11-13,2,33,2.0,45.39,0.0,90.78
12579,2023-11-13,4,32,1.0,181.5,0.0,181.5
12580,2023-11-13,3,21,4.0,70.06,0.0,280.24
12581,2023-11-13,1,2,4.0,41.66,0.0,166.64
12582,2023-11-13,5,36,5.0,199.37,0.0,996.85
12583,2023-11-13,5,33,3.0,45.39,0.0,136.17
12584,2023-11-13,4,11,4.0,50.65,0.0,202.6
12585,2023-11-13,1,23,4.0,78.96,0.0,315.84
12586,2023-11-13,2,38,5.0,235.01,0.0,1175.05
12587,2023-11-13,7,33,3.0,45.39,0.0,136.17
12588,2023-11-13,7,40,1.0,115.79,0.0,115.79
12589,2023-11-13,8,8,1.0,94.17,0.17360001232686395,77.82
12590,2023-11-13,6,36,1.0,199.37,0.0,199.37
12591,2023-11-13,5,36,1.0,199.37,0.0,199.37
12592,2023-11-13,7,33,3.0,45.39,0.0,136.17
12593,2023-11-13,2,29,1.0,239.04,0.0,239.04
12594,2023-11-13,6,31,5.0,202.74,0.0,1013.7
12595,2023-11-13,8,30,5.0,19.62,0.0,98.1
12596,2023-11-13,4,8,5.0,94.17,0.0,470.85
12597,2023-11-13,6,26,1.0,92.25,0.0,92.25
12598,2023-11-13,4,23,5.0,78.96,0.0,394.8
12599,2023-11-13,6,26,5.0,92.25,0.0,461.25
12600,2023-11-13,4,38,2.0,235.01,0.0,470.02
12601,2023-11-13,3,39,,19.02,0.23781104948455095,14.5
12602,2023-11-13,4,2,5.0,41.66,0.0,208.3
12603,2023-11-13,2,26,3.0,92.25,0.0,276.75
12604,2023-11-13,3,18,5.0,26.73,0.0,133.65
12605,2023-11-13,2,27,2.0,125.49,0.24807274337526897,188.72
12606,2023-11-13,6,17,3.0,241.5,0.0,724.5
12607,2023-11-13,4,15,3.0,242.67,0.0,728.01
12608,2023-11-13,3,7,4.0,159.35,0.18242864575299522,521.12
12609,2023-11-13,6,17,2.0,241.5,0.0,483.0
12610,2023-11-13,1,19,2.0,52.25,0.0,104.5
12611,2023-11-13,4,27,5.0,125.49,0.0,627.45
12612,2023-11-13,7,40,2.0,115.79,0.0,231.58
12613,2023-11-13,3,17,3.0,241.5,0.0,724.5
12614,2023-11-13,6,32,3.0,181.5,0.0,544.5
12615,2023-11-13,3,16,5.0,180.43,0.0,902.15
12616,2023-11-13,3,30,3.0,19.62,0.0,58.86
12617,2023-11-13,5,14,5.0,279.94,0.0,1399.7
12618,2023-11-13,3,18,4.0,26.73,0.0,106.92
12619,2023-11-13,1,22,2.0,79.06,0.0,158.12
12620,2023-11-13,4,16,2.0,180.43,0.0,360.86
12621,2023-11-13,4,16,2.0,180.43,0.0,360.86
12622,2023-11-13,4,26,4.0,92.25,0.0,369.0
12623,2023-11-13,3,6,2.0,63.67,0.0,127.34
12624,2023-11-13,4,7,4.0,159.35,0.0,637.4
12625,2023-11-13,1,9,4.0,147.97,0.0,591.88
12626,2023-11-13,7,26,5.0,92.25,0.0,461.25
12627,2023-11-13,7,2,1.0,41.66,0.0,41.66
12628,2023-11-13,5,36,1.0,199.37,0.0,199.37
12629,2023-11-13,1,3,5.0,140.11,0.0,700.55
12630,2023-11-13,5,21,5.0,70.06,0.0,350.3
12631,2023-11-13,4,3,5.0,140.11,0.0,700.55
12632,2023-11-13,7,9,2.0,147.97,0.0,295.94
12633,2023-11-13,6,12,3.0,204.81,0.0,614.43
12634,2023-11-13,2,8,5.0,94.17,0.05533142896512895,444.8
12635,2023-11-13,7,37,4.0,229.05,0.0,916.2
12636,2023-11-13,7,21,1.0,70.06,0.0,70.06
12637,2023-11-13,5,37,2.0,229.05,0.26642458523527357,336.05
12638,2023-11-13,8,40,3.0,115.79,0.0,347.37
12639,2023-11-13,1,3,1.0,140.11,0.0,140.11
12640,2023-11-13,1,21,1.0,70.06,0.1624184864875332,58.68
12641,2023-11-13,6,26,1.0,92.25,0.1370181188517932,79.61
12642,2023-11-13,8,24,4.0,197.31,0.0,789.24
12643,2023-11-13,7,34,4.0,6.03,0.0,24.12
12644,2023-11-13,7,32,4.0,181.5,0.0,726.0
12645,2023-11-14,4,37,3.0,229.05,0.0,687.15
12646,2023-11-14,5,5,1.0,185.37,0.0,185.37
12647,2023-11-14,3,21,5.0,70.06,0.0,350.3
12648,2023-11-14,1,2,3.0,41.66,0.0,124.98
12649,2023-11-14,7,23,4.0,78.96,0.0,315.84
12650,2023-11-14,4,11,1.0,50.65,0.0,50.65
12651,2023-11-14,8,15,1.0,242.67,0.0,242.67
12652,2023-11-14,5,23,2.0,78.96,0.0,157.92
12653,2023-11-14,5,7,2.0,159.35,0.0,318.7
12654,2023-11-14,6,34,4.0,6.03,0.0,24.12
12655,2023-11-14,1,38,2.0,235.01,0.0,470.02
12656,2023-11-14,7,6,3.0,63.67,0.0,191.01
12657,2023-11-14,7,16,2.0,180.43,0.0,360.86
12658,2023-11-14,7,2,1.0,41.66,0.0,41.66
12659,2023-11-14,6,32,4.0,181.5,0.18690859376134383,590.3
12660,2023-11-14,2,38,3.0,235.01,0.0,705.03
12661,2023-11-14,3,28,1.0,38.16,0.2560078217705522,28.39
12662,2023-11-14,1,9,1.0,147.97,0.0,147.97
12663,2023-11-14,8,25,5.0,96.32,0.0,481.6
12664,2023-11-14,6,26,2.0,92.25,0.0,184.5
12665,2023-11-14,1,26,3.0,92.25,0.19630662223275086,222.42
12666,2023-11-14,2,5,4.0,185.37,0.0,741.48
12667,2023-11-14,2,17,4.0,241.5,0.08136351084107783,887.4
12668,2023-11-14,4,26,4.0,92.25,0.0,369.0
12669,2023-11-14,2,26,5.0,92.25,0.19564722119014638,371.01
12670,2023-11-14,2,9,3.0,147.97,0.0,443.91
12671,2023-11-14,8,23,1.0,78.96,0.0,78.96
12672,2023-11-14,3,24,5.0,197.31,0.0,986.55
12673,2023-11-14,6,9,2.0,147.97,0.0,295.94
12674,2023-11-14,6,10,1.0,173.99,0.0,173.99
12675,2023-11-14,7,6,4.0,63.67,0.0,254.68
12676,2023-11-14,7,4,2.0,11.33,0.0,22.66
12677,2023-11-14,3,1,3.0,94.28,0.0,282.84
12678,2023-11-14,3,6,,63.67,0.0,191.01
12679,2023-11-14,1,38,,235.01,0.0,1175.05
12680,2023-11-14,7,29,3.0,239.04,0.0,717.12
12681,2023-11-14,3,3,4.0,140.11,0.0,560.44
12682,2023-11-14,3,24,5.0,197.31,0.087500648214923,900.23
12683,2023-11-14,5,9,5.0,147.97,0.0,739.85
12684,2023-11-14,8,17,4.0,241.5,0.0,966.0
12685,2023-11-14,3,38,3.0,235.01,0.0,705.03
12686,2023-11-14,1,14,2.0,279.94,0.0,559.88
12687,2023-11-14,6,36,5.0,199.37,0.2718548893502297,725.85
12688,2023-11-14,8,33,2.0,45.39,0.0,90.78
12689,2023-11-14,5,20,,11.5,0.0,23.0
12690,2023-11-14,7,34,2.0,6.03,0.0,12.06
12691,2023-11-14,8,3,2.0,140.11,0.0,280.22
12692,2023-11-14,1,20,4.0,11.5,0.0,46.0
12693,2023-11-14,1,3,1.0,140.11,0.0,140.11
12694,2023-11-14,5,6,3.0,63.67,0.13381213747656712,165.45
12695,2023-11-14,5,29,1.0,239.04,0.0,239.04
12696,2023-11-15,8,31,4.0,202.74,0.0,810.96
12697,2023-11-15,8,24,2.0,197.31,0.0,394.62
12698,2023-11-15,7,30,2.0,19.62,0.21675996815714843,30.73
12699,2023-11-15,3,8,5.0,94.17,0.0,470.85
12700,2023-11-15,1,26,3.0,92.25,0.0,276.75
12701,2023-11-15,1,15,3.0,242.67,0.2295374382110698,560.9
12702,2023-11-15,2,10,1.0,173.99,0.05889474743195776,163.74
12703,2023-11-15,6,36,2.0,199.37,0.0,398.74
12704,2023-11-15,7,39,4.0,19.02,0.0,76.08
12705,2023-11-15,1,24,1.0,197.31,0.0,197.31
12706,2023-11-15,8,8,4.0,94.17,0.0,376.68
12707,2023-11-15,5,1,1.0,94.28,0.0,94.28
12708,2023-11-15,6,10,2.0,173.99,0.0,347.98
12709,2023-11-15,7,23,3.0,78.96,0.0,236.88
12710,2023-11-15,7,38,3.0,235.01,0.055633837597104205,665.81
12711,2023-11-15,1,10,2.0,173.99,0.0,347.98
12712,2023-11-15,5,33,4.0,45.39,0.0,181.56
12713,2023-11-15,1,31,5.0,202.74,0.0,1013.7
12714,2023-11-15,1,38,,235.01,0.0,1175.05
12715,2023-11-15,2,13,2.0,226.66,0.0,453.32
12716,2023-11-15,6,35,1.0,248.73,0.0,248.73
12717,2023-11-15,5,32,3.0,181.5,0.0,544.5
12718,2023-11-15,7,22,4.0,79.06,0.0,316.24
12719,2023-11-15,8,7,5.0,159.35,0.0,796.75
12720,2023-11-15,8,6,3.0,63.67,0.06655835216724464,178.3
12721,2023-11-15,2,16,2.0,180.43,0.0,360.86
12722,2023-11-15,5,12,3.0,204.81,0.0,614.43
12723,2023-11-15,5,9,5.0,147.97,0.0,739.85
12724,2023-11-15,8,40,4.0,115.79,0.0,463.16
12725,2023-11-15,7,5,1.0,185.37,0.0,185.37
12726,2023-11-15,8,3,1.0,140.11,0.0,140.11
12727,2023-11-15,7,36,3.0,199.37,0.0,598.11
12728,2023-11-15,4,10,1.0,173.99,0.0,173.99
